SMILES,Lab,RT
COc1cc(CCN)cc(OC)c1OC,University_of_Athens,3.88
COC(=O)C1=CCCN(C)C1,University_of_Athens,1.74
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,University_of_Athens,12.68
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,University_of_Athens,5.08
CCCCCn1cc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,University_of_Athens,11.1
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,University_of_Athens,8.31
O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2F)=NC1O,University_of_Athens,6.58
CCC(NC)C(=O)c1ccc2c(c1)OCO2,University_of_Athens,4.34
CCCNC(C)Cc1ccccc1,University_of_Athens,4.83
COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,University_of_Athens,9.55
CN(C)CCOC(c1ccccc1)c1ccccc1,University_of_Athens,6.63
CC(C)CCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.39
CN1CCCCC1Cn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,University_of_Athens,9.94
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,University_of_Athens,8.03
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,University_of_Athens,6.14
C=CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,11.97
CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12,University_of_Athens,12.67
COC(=O)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)(C)C,University_of_Athens,12.43
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(Cc2ccc(F)cc2)c2ccccc12,University_of_Athens,13.0
CNC(C)C(O)c1ccccc1,University_of_Athens,3.76
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl,University_of_Athens,7.34
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(O)c21,University_of_Athens,11.78
O=C(c1ccccc1I)c1cn(CCCCCF)c2ccccc12,University_of_Athens,10.46
CCC(C)CC(C)N,University_of_Athens,4.68
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,University_of_Athens,9.99
CC(=O)Oc1cccc2[nH]cc(CCN(C(C)C)C(C)C)c12,University_of_Athens,4.88
CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,University_of_Athens,6.13
CC(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(N)=O,University_of_Athens,8.93
CCCCCn1nc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,13.05
O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,University_of_Athens,10.58
CCCCCC(C)n1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.99
CCCC(NC)C(=O)c1ccc2c(c1)OCO2,University_of_Athens,4.99
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.41
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,University_of_Athens,11.0
CCCCCn1nc(C(=O)Oc2cccc3cccnc23)c2ccccc21,University_of_Athens,11.36
NC(=O)C(Cc1ccccc1)NC(=O)c1nn(CCCCCF)c2ccccc12,University_of_Athens,9.68
CCc1cc(OC)c(CCN)cc1OC,University_of_Athens,6.48
COc1ccc(OC)c(CC(C)N)c1,University_of_Athens,4.78
CCCCn1c(O)c(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,13.53
CNC(C)Cc1ccc(OC)cc1,University_of_Athens,4.3
C=CC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,University_of_Athens,6.44
O=C(Oc1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,University_of_Athens,12.05
CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,11.51
CCNC(C)C(=O)c1ccc2c(c1)OCO2,University_of_Athens,4.04
CCCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,University_of_Athens,11.87
CCNC(C)C(=O)c1ccccc1,University_of_Athens,3.93
CNC(C)C(=O)c1cccc(F)c1,University_of_Athens,3.94
CCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(O)c21,University_of_Athens,11.21
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,University_of_Athens,11.98
NCCc1ccccc1,University_of_Athens,3.57
CCC(NC)C(=O)c1ccccc1,University_of_Athens,4.26
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,University_of_Athens,7.26
CC(O)CCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,10.08
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,University_of_Athens,13.24
CC1NCCOC1c1ccccc1,University_of_Athens,4.14
CCCCCn1cc(C(=O)Nc2ccccc2)c2ccccc21,University_of_Athens,11.27
CC(N)C(=O)c1ccccc1,University_of_Athens,3.59
NC1Cc2ccc(I)cc2C1,University_of_Athens,5.87
CC(C)N(CCc1c[nH]c2cccc(O)c12)C(C)C,University_of_Athens,4.34
CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,University_of_Athens,4.13
CC(C)C(NC(=O)c1nn(CCCCCCl)c2ccccc12)C(N)=O,University_of_Athens,9.99
CCCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,University_of_Athens,11.18
CSc1ccc(CC(C)N)cc1,University_of_Athens,5.24
CCCCCn1c(O)c(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,13.96
CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,University_of_Athens,13.08
COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)cn(CCN3CCOCC3)c12,University_of_Athens,11.71
c1cc2c(cc1CN1CCNCC1)OCO2,University_of_Athens,4.22
CNC(C)C(=O)c1ccc2c(c1)OCO2,University_of_Athens,3.81
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,University_of_Athens,6.56
COc1cc(CC(C)N)cc(OC)c1OC,University_of_Athens,4.16
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,University_of_Athens,10.77
N#CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,9.69
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,University_of_Athens,13.43
CCC(Cc1ccc2c(c1)OCO2)NC,University_of_Athens,4.66
CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,University_of_Athens,9.59
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,University_of_Athens,12.89
CCC1CN2CCC3(O)C(=Nc4cccc(OC)c43)C2CC1C(=COC)C(=O)OC,University_of_Athens,5.95
CNCCOC(c1ccccc1)c1ccccc1C,University_of_Athens,7.54
Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,University_of_Athens,8.53
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cccc(O)c12,University_of_Athens,10.13
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,University_of_Athens,7.83
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,University_of_Athens,6.09
COc1ccc(CC(C)N)cc1,University_of_Athens,4.34
CCN(CC)CC(C)(C)COC(=O)c1ccc(N)cc1,University_of_Athens,4.24
CCCCCn1nc(C(=O)Nc2cccc3cccnc23)c2ccccc21,University_of_Athens,13.65
CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,University_of_Athens,12.77
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,University_of_Athens,11.23
CC(N)Cc1c[nH]c2ccccc12,University_of_Athens,4.44
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)(C)C,University_of_Athens,11.33
Clc1cccc(N2CCNCC2)c1,University_of_Athens,5.42
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,University_of_Athens,8.98
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21,University_of_Athens,13.53
O=C(Oc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,University_of_Athens,12.36
CC(C(=O)c1ccccc1)N1CCCC1,University_of_Athens,4.01
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,University_of_Athens,13.97
CC(C(=O)c1ccc2c(c1)OCO2)N(C)C,University_of_Athens,3.78
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1,University_of_Athens,8.43
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,University_of_Athens,5.76
CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,University_of_Athens,12.15
CC(O)CCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,9.91
O=C(Oc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,University_of_Athens,10.27
CNC(C)C(=O)c1ccc(OC)cc1,University_of_Athens,4.16
CC(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,University_of_Athens,9.12
COc1cc(SC(C)C)c(OC)cc1CCN,University_of_Athens,6.69
CNC(C)Cc1ccccc1,University_of_Athens,4.21
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,University_of_Athens,10.7
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,University_of_Athens,7.69
COc1ccc2[nH]cc(CCN(C)C)c2c1,University_of_Athens,3.98
O=C(c1cccc2ccccc12)c1cn(CCCCCO)c2ccccc12,University_of_Athens,10.04
CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,University_of_Athens,12.18
CNC(C)Cc1ccc(F)cc1,University_of_Athens,4.43
NC1Cc2cc3c(cc2C1)OCO3,University_of_Athens,3.81
COc1cc(CCN)c(OC)cc1C,University_of_Athens,5.34
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,University_of_Athens,6.76
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)C,University_of_Athens,10.48
O=C(Nc1cccc2ccccc12)c1cn(CCCCCCl)c2ccccc12,University_of_Athens,11.21
CNC(C)C(=O)c1ccc(Cl)cc1,University_of_Athens,4.91
CCSc1cc(OC)c(CCN)cc1OC,University_of_Athens,5.88
c1ccc(CN2CCNCC2)cc1,University_of_Athens,4.23
CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,University_of_Athens,9.19
Cc1ccccc1C(OCCN(C)C)c1ccccc1,University_of_Athens,7.44
CCCCCn1cc(C(=O)c2ccccc2OC)c2ccccc21,University_of_Athens,11.23
FC(F)(F)c1cccc(N2CCNCC2)c1,University_of_Athens,5.76
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1,University_of_Athens,8.7
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(OC)cc21,University_of_Athens,12.36
CC(N)Cc1ccc(O)cc1,University_of_Athens,2.98
CNC(C)C(=O)c1ccc(C)cc1,University_of_Athens,4.49
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,University_of_Athens,6.03
CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,University_of_Athens,5.18
CC(Cc1ccc2c(c1)OCO2)N(C)C,University_of_Athens,4.08
Cc1ccc(C(=O)C(C)N2CCCC2)cc1,University_of_Athens,4.76
CNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,University_of_Athens,8.68
CCCCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21,University_of_Athens,11.66
CCC(=O)N(c1ccccc1)C1CCNCC1,University_of_Athens,4.68
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,University_of_Athens,6.49
CC(N)Cc1ccc2c(c1)OCO2,University_of_Athens,4.19
CCc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,University_of_Athens,12.2
COc1cc(CCN)c(OC)cc1I,University_of_Athens,6.06
CCCN(CCC)CCc1c[nH]c2ccccc12,University_of_Athens,5.26
O=C(c1ccc(F)c2ccccc12)c1cn(CCCCCF)c2ccccc12,University_of_Athens,11.64
CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,University_of_Athens,13.34
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCCCCF)c2ccccc12,University_of_Athens,12.21
CNC(C)Cc1ccccc1OC,University_of_Athens,4.69
CC(N)Cc1ccccc1F,University_of_Athens,4.24
CC(N)Cc1ccc2[nH]ccc2c1,University_of_Athens,4.07
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,University_of_Athens,6.04
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,University_of_Athens,11.37
CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,University_of_Athens,11.83
CC(C)CC(CN)CC(=O)O,University_of_Athens,3.88
CCNC(C)C(=O)c1ccc(C)cc1,Victorian_Institute_of_Forensic_Medicine,1.977
O=C(c1ccco1)N(c1cccc(F)c1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.588
C=CCCCn1nc(C(=O)NC(C(=O)OC)C(C)(C)C)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.125
CNCC(C)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,1.35
CCNC(C)C(=O)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,1.19
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.4
CC(Cc1ccccc1)N(C)C,Victorian_Institute_of_Forensic_Medicine,1.322
CC(N)C(=O)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,0.93
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,Victorian_Institute_of_Forensic_Medicine,3.69
CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.109
CC(C(O)c1ccccc1)N(C)C,Victorian_Institute_of_Forensic_Medicine,1.031
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,Victorian_Institute_of_Forensic_Medicine,4.043
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,2.828
CCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,4.998
CCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,Victorian_Institute_of_Forensic_Medicine,5.437
CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.253
CC=CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.767
COc1ccc(OC)c(CC(C)N)c1,Victorian_Institute_of_Forensic_Medicine,2.101
CC(N)Cc1ccc(F)cc1,Victorian_Institute_of_Forensic_Medicine,1.516
O=C(c1ccco1)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.596
CN1CCCCC(n2cc(C(=O)c3cccc4ccccc34)c3ccccc32)C1,Victorian_Institute_of_Forensic_Medicine,4.33
CC(C)(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(N)=O,Victorian_Institute_of_Forensic_Medicine,5.147
COc1cc(CCN)c(OC)cc1I,Victorian_Institute_of_Forensic_Medicine,3.306
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Victorian_Institute_of_Forensic_Medicine,2.342
CC(=O)N(c1ccccc1)C1CCN(CCc2ccc(C)cc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.53
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,Victorian_Institute_of_Forensic_Medicine,4.225
Cc1nnc2n1-c1ccc(N)cc1C(c1ccccc1Cl)=NC2,Victorian_Institute_of_Forensic_Medicine,2.821
N#CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,4.67
CNC(C)C(=O)c1cccc(Cl)c1,Victorian_Institute_of_Forensic_Medicine,1.86
CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.22
CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Victorian_Institute_of_Forensic_Medicine,1.395
CCNC(CC)C(=O)c1ccc2c(c1)OCO2,Victorian_Institute_of_Forensic_Medicine,1.808
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21,Victorian_Institute_of_Forensic_Medicine,5.44
CN1CCCCC1Cn1cc(C(=O)c2cc([N+](=O)[O-])ccc2I)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,4.16
CNC(C)Cc1cccs1,Victorian_Institute_of_Forensic_Medicine,1.004
COC(=O)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(C)(C)C,Victorian_Institute_of_Forensic_Medicine,4.911
COc1ccc(C2(N3CCCCC3)CCCCC2)cc1,Victorian_Institute_of_Forensic_Medicine,3.576
CN1CCCCC1Cn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,4.679
COc1cc(CCN)c(OC)c(C)c1C,Victorian_Institute_of_Forensic_Medicine,3.409
Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,Victorian_Institute_of_Forensic_Medicine,5.141
Cc1ccc(C2OC(N)=NC2C)cc1,Victorian_Institute_of_Forensic_Medicine,2.58
CNC(C)C(=O)c1ccc2c(c1)OCO2,Victorian_Institute_of_Forensic_Medicine,1.091
CCC(C(=O)c1ccc(C)cc1)N1CCCC1,Victorian_Institute_of_Forensic_Medicine,2.621
c1ccc(CN2CCNCC2)cc1,Victorian_Institute_of_Forensic_Medicine,1.03
CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc2cc([N+](=O)[O-])ccc21,Victorian_Institute_of_Forensic_Medicine,4.04
CC(C(=O)c1ccc2c(c1)OCO2)N(C)C,Victorian_Institute_of_Forensic_Medicine,1.069
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.542
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.711
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,Victorian_Institute_of_Forensic_Medicine,3.251
CC1(C)C(C(=O)c2cn(CCCCCCl)c3ccccc23)C1(C)C,Victorian_Institute_of_Forensic_Medicine,5.257
CCCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.983
CCCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.137
CN(C)CCc1c[nH]c2ccccc12,Victorian_Institute_of_Forensic_Medicine,1.17
c1ccc(CC(c2ccccc2)N2CCCCC2)cc1,Victorian_Institute_of_Forensic_Medicine,3.46
CC(C)(NC(=O)c1cn(CC2CCC2)c2ccccc12)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,5.04
CN(C)CCc1c[nH]c2cccc(O)c12,Victorian_Institute_of_Forensic_Medicine,0.711
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,Victorian_Institute_of_Forensic_Medicine,4.33
C=CC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.396
CC(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,Victorian_Institute_of_Forensic_Medicine,4.561
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,Victorian_Institute_of_Forensic_Medicine,5.158
CCCCCn1cc(C(=O)c2ccccc2OC)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.044
CCN(CC)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,Victorian_Institute_of_Forensic_Medicine,3.864
COc1cc(CCN)c(OC)cc1Br,Victorian_Institute_of_Forensic_Medicine,2.873
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.36
CCN(CC)C(C)C(=O)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,1.364
O=[N+]([O-])c1ccc(CCN2CCCCC2=NS(=O)(=O)c2ccc(Cl)cc2)cc1,Victorian_Institute_of_Forensic_Medicine,4.676
CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,Victorian_Institute_of_Forensic_Medicine,4.344
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Victorian_Institute_of_Forensic_Medicine,4.068
CCCC(NC)C(=O)c1ccc2c(c1)OCO2,Victorian_Institute_of_Forensic_Medicine,2.412
COc1ccc2[nH]cc(CCN(C)C)c2c1,Victorian_Institute_of_Forensic_Medicine,1.226
Cc1ccc(C(=O)c2cn(CCCCCCl)c3ccccc23)c2ccccc12,Victorian_Institute_of_Forensic_Medicine,5.23
C=CC(=O)N(c1cccc(F)c1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.376
CC(C)(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,5.025
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12,Victorian_Institute_of_Forensic_Medicine,5.441
CCCCCn1ccc(C(=O)c2cccc3ccccc23)c1,Victorian_Institute_of_Forensic_Medicine,5.084
CCC(NC)C(=O)c1ccc2c(c1)OCO2,Victorian_Institute_of_Forensic_Medicine,1.626
CNCC(O)c1cccc(O)c1,Victorian_Institute_of_Forensic_Medicine,0.46
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,Victorian_Institute_of_Forensic_Medicine,4.886
CC(N)Cc1cccc(F)c1,Victorian_Institute_of_Forensic_Medicine,1.513
CCCCCn1c(C)c(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.45
c1ccc(C2CN3CCSC3=N2)cc1,Victorian_Institute_of_Forensic_Medicine,0.982
CCNC1(c2cccc(OC)c2)CCCCC1=O,Victorian_Institute_of_Forensic_Medicine,2.36
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1,Victorian_Institute_of_Forensic_Medicine,4.468
CN1CCCCC1Cn1cc(C(=O)c2ccccc2I)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,3.984
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,Victorian_Institute_of_Forensic_Medicine,5.213
c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,Victorian_Institute_of_Forensic_Medicine,4.35
CNC(C)C(=O)c1ccc(C)cc1,Victorian_Institute_of_Forensic_Medicine,1.783
CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,Victorian_Institute_of_Forensic_Medicine,4.1
CCCCC(NCC)C(=O)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,3.276
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.576
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CC1CCCCC1,Victorian_Institute_of_Forensic_Medicine,5.32
COc1ccc(N2CCNCC2)cc1,Victorian_Institute_of_Forensic_Medicine,1.12
CCCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Victorian_Institute_of_Forensic_Medicine,3.952
CCCCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.32
CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2cc([N+](=O)[O-])ccc21,Victorian_Institute_of_Forensic_Medicine,3.34
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,Victorian_Institute_of_Forensic_Medicine,4.23
COc1cc(CC(C)N)c(OC)cc1Cl,Victorian_Institute_of_Forensic_Medicine,2.975
C=CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.308
CCCCCC(NCC)C(=O)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,3.973
O=C(c1ccco1)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.571
CC(C(=O)c1ccc(Cl)cc1)N1CCCC1,Victorian_Institute_of_Forensic_Medicine,2.302
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1)=NC2,Victorian_Institute_of_Forensic_Medicine,4.402
CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,4.214
CCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.655
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,Victorian_Institute_of_Forensic_Medicine,4.959
COC1=CC(=O)OC(C=Cc2ccccc2)C1,Victorian_Institute_of_Forensic_Medicine,4.301
CN(C)C1CCCCC1N(C(=O)c1ccco1)c1ccccc1,Victorian_Institute_of_Forensic_Medicine,3.08
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Victorian_Institute_of_Forensic_Medicine,4.938
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21,Victorian_Institute_of_Forensic_Medicine,5.227
COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,2.649
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.41
CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.227
NCCc1c2c(c(Br)c3c1OCC3)OCC2,Victorian_Institute_of_Forensic_Medicine,2.999
CC(C)C(NC(=O)c1cn(CCCCCF)c2ncccc12)C(N)=O,Victorian_Institute_of_Forensic_Medicine,4.245
COc1cccc(C2(N3CCCCC3)CCCCC2)c1,Victorian_Institute_of_Forensic_Medicine,3.551
CN(C)C1CCCCC1NC(=O)c1ccc(Br)cc1,Victorian_Institute_of_Forensic_Medicine,3.328
CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Victorian_Institute_of_Forensic_Medicine,4.666
CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,Victorian_Institute_of_Forensic_Medicine,3.906
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,Victorian_Institute_of_Forensic_Medicine,5.052
C=CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Victorian_Institute_of_Forensic_Medicine,5.263
CC(C)C(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,Victorian_Institute_of_Forensic_Medicine,3.929
